,Algorithm,Instance,Total Cost,Running Time,Type,Small-ratio,Medium-ratio,Large-ratio,Number of Customers,Number of Clusters,Region
731,BRKGA,SBY_nc_15_ncl_3_nv_30_generated_r_0.33_0.33_0.33_2,3.0,4.0,Generated,0.33,0.33,0.33,15,3,SBY
732,BRKGA,SBY_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_0,2.0,0.0,Generated,0.6,0.2,0.2,15,3,SBY
733,BRKGA,SBY_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_1,2.0,9.0,Generated,0.6,0.2,0.2,15,3,SBY
734,BRKGA,SBY_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_2,2.0,3.0,Generated,0.6,0.2,0.2,15,3,SBY
735,BRKGA,SBY_nc_15_ncl_3_nv_30_historical_0,1.0,3.0,Historical,,,,15,3,SBY
736,BRKGA,SBY_nc_15_ncl_3_nv_30_historical_1,1.0,0.0,Historical,,,,15,3,SBY
737,BRKGA,SBY_nc_15_ncl_3_nv_30_historical_2,1.0,1.0,Historical,,,,15,3,SBY
738,BRKGA,SBY_nc_15_ncl_3_nv_30_historical_3,8.0,7.0,Historical,,,,15,3,SBY
739,BRKGA,SBY_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_0,3.0,2.0,Generated,0.2,0.2,0.6,15,5,SBY
740,BRKGA,SBY_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_1,3.0,2.0,Generated,0.2,0.2,0.6,15,5,SBY
741,BRKGA,SBY_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_2,3.0,3.0,Generated,0.2,0.2,0.6,15,5,SBY
742,BRKGA,SBY_nc_15_ncl_5_nv_30_generated_r_0.20_0.60_0.20_0,4.0,3.0,Generated,0.2,0.6,0.2,15,5,SBY
743,BRKGA,SBY_nc_15_ncl_5_nv_30_generated_r_0.20_0.60_0.20_1,3.0,8.0,Generated,0.2,0.6,0.2,15,5,SBY
744,BRKGA,SBY_nc_15_ncl_5_nv_30_generated_r_0.20_0.60_0.20_2,4.0,1.0,Generated,0.2,0.6,0.2,15,5,SBY
745,BRKGA,SBY_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_0,4.0,0.0,Generated,0.33,0.33,0.33,15,5,SBY
746,BRKGA,SBY_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_1,3.0,0.0,Generated,0.33,0.33,0.33,15,5,SBY
747,BRKGA,SBY_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_2,3.0,4.0,Generated,0.33,0.33,0.33,15,5,SBY
748,BRKGA,SBY_nc_15_ncl_5_nv_30_generated_r_0.60_0.20_0.20_0,2.0,8.0,Generated,0.6,0.2,0.2,15,5,SBY
749,BRKGA,SBY_nc_15_ncl_5_nv_30_generated_r_0.60_0.20_0.20_1,3.0,1.0,Generated,0.6,0.2,0.2,15,5,SBY
750,BRKGA,SBY_nc_15_ncl_5_nv_30_generated_r_0.60_0.20_0.20_2,2.0,2.0,Generated,0.6,0.2,0.2,15,5,SBY
751,BRKGA,SBY_nc_15_ncl_5_nv_30_historical_0,1.0,6.0,Historical,,,,15,5,SBY
752,BRKGA,SBY_nc_15_ncl_5_nv_30_historical_1,1.0,2.0,Historical,,,,15,5,SBY
753,BRKGA,SBY_nc_15_ncl_5_nv_30_historical_2,1.0,0.0,Historical,,,,15,5,SBY
754,BRKGA,SBY_nc_30_ncl_1_nv_60_generated_r_0.20_0.20_0.60_0,5.0,5.0,Generated,0.2,0.2,0.6,30,1,SBY
755,BRKGA,SBY_nc_30_ncl_1_nv_60_generated_r_0.20_0.20_0.60_1,6.0,7.0,Generated,0.2,0.2,0.6,30,1,SBY
756,BRKGA,SBY_nc_30_ncl_1_nv_60_generated_r_0.20_0.20_0.60_2,6.0,2.0,Generated,0.2,0.2,0.6,30,1,SBY
757,BRKGA,SBY_nc_30_ncl_1_nv_60_generated_r_0.20_0.60_0.20_0,6.0,8.0,Generated,0.2,0.6,0.2,30,1,SBY
758,BRKGA,SBY_nc_30_ncl_1_nv_60_generated_r_0.20_0.60_0.20_1,7.0,4.0,Generated,0.2,0.6,0.2,30,1,SBY
759,BRKGA,SBY_nc_30_ncl_1_nv_60_generated_r_0.20_0.60_0.20_2,6.0,7.0,Generated,0.2,0.6,0.2,30,1,SBY
760,BRKGA,SBY_nc_30_ncl_1_nv_60_generated_r_0.33_0.33_0.33_0,7.0,7.0,Generated,0.33,0.33,0.33,30,1,SBY
761,BRKGA,SBY_nc_30_ncl_1_nv_60_generated_r_0.33_0.33_0.33_1,7.0,7.0,Generated,0.33,0.33,0.33,30,1,SBY
762,BRKGA,SBY_nc_30_ncl_1_nv_60_generated_r_0.33_0.33_0.33_2,7.0,7.0,Generated,0.33,0.33,0.33,30,1,SBY
763,BRKGA,SBY_nc_30_ncl_1_nv_60_generated_r_0.60_0.20_0.20_0,4.0,3.0,Generated,0.6,0.2,0.2,30,1,SBY
764,BRKGA,SBY_nc_30_ncl_1_nv_60_generated_r_0.60_0.20_0.20_1,4.0,7.0,Generated,0.6,0.2,0.2,30,1,SBY
765,BRKGA,SBY_nc_30_ncl_1_nv_60_generated_r_0.60_0.20_0.20_2,3.0,8.0,Generated,0.6,0.2,0.2,30,1,SBY
766,BRKGA,SBY_nc_30_ncl_1_nv_60_historical_0,3.0,0.0,Historical,,,,30,1,SBY
767,BRKGA,SBY_nc_30_ncl_1_nv_60_historical_1,4.0,0.0,Historical,,,,30,1,SBY
768,BRKGA,SBY_nc_30_ncl_1_nv_60_historical_2,3.0,1.0,Historical,,,,30,1,SBY
769,BRKGA,SBY_nc_30_ncl_3_nv_60_generated_r_0.20_0.20_0.60_0,5.0,3.0,Generated,0.2,0.2,0.6,30,3,SBY
770,BRKGA,SBY_nc_30_ncl_3_nv_60_generated_r_0.20_0.20_0.60_1,6.0,7.0,Generated,0.2,0.2,0.6,30,3,SBY
771,BRKGA,SBY_nc_30_ncl_3_nv_60_generated_r_0.20_0.20_0.60_2,4.0,6.0,Generated,0.2,0.2,0.6,30,3,SBY
772,BRKGA,SBY_nc_30_ncl_3_nv_60_generated_r_0.20_0.60_0.20_0,8.0,9.0,Generated,0.2,0.6,0.2,30,3,SBY
773,BRKGA,SBY_nc_30_ncl_3_nv_60_generated_r_0.20_0.60_0.20_1,5.0,7.0,Generated,0.2,0.6,0.2,30,3,SBY
774,BRKGA,SBY_nc_30_ncl_3_nv_60_generated_r_0.20_0.60_0.20_2,5.0,7.0,Generated,0.2,0.6,0.2,30,3,SBY
775,BRKGA,SBY_nc_30_ncl_3_nv_60_generated_r_0.33_0.33_0.33_0,7.0,3.0,Generated,0.33,0.33,0.33,30,3,SBY
776,BRKGA,SBY_nc_30_ncl_3_nv_60_generated_r_0.33_0.33_0.33_1,6.0,2.0,Generated,0.33,0.33,0.33,30,3,SBY
777,BRKGA,SBY_nc_30_ncl_3_nv_60_generated_r_0.33_0.33_0.33_2,8.0,7.0,Generated,0.33,0.33,0.33,30,3,SBY
778,BRKGA,SBY_nc_30_ncl_3_nv_60_generated_r_0.60_0.20_0.20_0,4.0,0.0,Generated,0.6,0.2,0.2,30,3,SBY
779,BRKGA,SBY_nc_30_ncl_3_nv_60_generated_r_0.60_0.20_0.20_1,4.0,1.0,Generated,0.6,0.2,0.2,30,3,SBY
780,BRKGA,SBY_nc_30_ncl_3_nv_60_generated_r_0.60_0.20_0.20_2,5.0,1.0,Generated,0.6,0.2,0.2,30,3,SBY
781,BRKGA,SBY_nc_30_ncl_3_nv_60_historical_0,3.0,0.0,Historical,,,,30,3,SBY
782,BRKGA,SBY_nc_30_ncl_3_nv_60_historical_1,3.0,5.0,Historical,,,,30,3,SBY
783,BRKGA,SBY_nc_30_ncl_3_nv_60_historical_2,2.0,5.0,Historical,,,,30,3,SBY
784,BRKGA,SBY_nc_30_ncl_5_nv_60_generated_r_0.20_0.20_0.60_0,6.0,4.0,Generated,0.2,0.2,0.6,30,5,SBY
785,BRKGA,SBY_nc_30_ncl_5_nv_60_generated_r_0.20_0.20_0.60_1,5.0,1.0,Generated,0.2,0.2,0.6,30,5,SBY
786,BRKGA,SBY_nc_30_ncl_5_nv_60_generated_r_0.20_0.20_0.60_2,5.0,9.0,Generated,0.2,0.2,0.6,30,5,SBY
787,BRKGA,SBY_nc_30_ncl_5_nv_60_generated_r_0.20_0.60_0.20_0,7.0,3.0,Generated,0.2,0.6,0.2,30,5,SBY
788,BRKGA,SBY_nc_30_ncl_5_nv_60_generated_r_0.20_0.60_0.20_1,7.0,1.0,Generated,0.2,0.6,0.2,30,5,SBY
789,BRKGA,SBY_nc_30_ncl_5_nv_60_generated_r_0.20_0.60_0.20_2,7.0,0.0,Generated,0.2,0.6,0.2,30,5,SBY
790,BRKGA,SBY_nc_30_ncl_5_nv_60_generated_r_0.33_0.33_0.33_0,6.0,5.0,Generated,0.33,0.33,0.33,30,5,SBY
791,BRKGA,SBY_nc_30_ncl_5_nv_60_generated_r_0.33_0.33_0.33_1,8.0,1.0,Generated,0.33,0.33,0.33,30,5,SBY
792,BRKGA,SBY_nc_30_ncl_5_nv_60_generated_r_0.33_0.33_0.33_2,7.0,0.0,Generated,0.33,0.33,0.33,30,5,SBY
793,BRKGA,SBY_nc_30_ncl_5_nv_60_generated_r_0.60_0.20_0.20_0,5.0,5.0,Generated,0.6,0.2,0.2,30,5,SBY
794,BRKGA,SBY_nc_30_ncl_5_nv_60_generated_r_0.60_0.20_0.20_1,4.0,4.0,Generated,0.6,0.2,0.2,30,5,SBY
795,BRKGA,SBY_nc_30_ncl_5_nv_60_generated_r_0.60_0.20_0.20_2,4.0,7.0,Generated,0.6,0.2,0.2,30,5,SBY
796,BRKGA,SBY_nc_30_ncl_5_nv_60_historical_0,3.0,2.0,Historical,,,,30,5,SBY
797,BRKGA,SBY_nc_30_ncl_5_nv_60_historical_1,3.0,8.0,Historical,,,,30,5,SBY
798,BRKGA,SBY_nc_30_ncl_5_nv_60_historical_2,2.0,9.0,Historical,,,,30,5,SBY
799,BRKGA,SBY_nc_48_ncl_3_nv_100_generated_r_0.20_0.20_0.60_0,9.0,5.0,Generated,0.2,0.2,0.6,50,3,SBY
800,BRKGA,SBY_nc_48_ncl_3_nv_100_generated_r_0.20_0.20_0.60_1,8.0,9.0,Generated,0.2,0.2,0.6,50,3,SBY
801,BRKGA,SBY_nc_48_ncl_3_nv_100_generated_r_0.20_0.20_0.60_2,9.0,6.0,Generated,0.2,0.2,0.6,50,3,SBY
802,BRKGA,SBY_nc_48_ncl_3_nv_100_generated_r_0.20_0.60_0.20_0,1.0,1.0,Generated,0.2,0.6,0.2,50,3,SBY
803,BRKGA,SBY_nc_48_ncl_3_nv_100_generated_r_0.20_0.60_0.20_1,1.0,0.0,Generated,0.2,0.6,0.2,50,3,SBY
804,BRKGA,SBY_nc_48_ncl_3_nv_100_generated_r_0.20_0.60_0.20_2,1.0,2.0,Generated,0.2,0.6,0.2,50,3,SBY
805,BRKGA,SBY_nc_48_ncl_3_nv_100_generated_r_0.33_0.33_0.33_0,9.0,9.0,Generated,0.33,0.33,0.33,50,3,SBY
806,BRKGA,SBY_nc_48_ncl_3_nv_100_generated_r_0.33_0.33_0.33_1,9.0,3.0,Generated,0.33,0.33,0.33,50,3,SBY
807,BRKGA,SBY_nc_48_ncl_3_nv_100_generated_r_0.33_0.33_0.33_2,9.0,6.0,Generated,0.33,0.33,0.33,50,3,SBY
808,BRKGA,SBY_nc_48_ncl_3_nv_100_generated_r_0.60_0.20_0.20_0,6.0,9.0,Generated,0.6,0.2,0.2,50,3,SBY
809,BRKGA,SBY_nc_48_ncl_3_nv_100_generated_r_0.60_0.20_0.20_1,7.0,8.0,Generated,0.6,0.2,0.2,50,3,SBY
810,BRKGA,SBY_nc_48_ncl_3_nv_100_generated_r_0.60_0.20_0.20_2,8.0,7.0,Generated,0.6,0.2,0.2,50,3,SBY
811,BRKGA,SBY_nc_48_ncl_3_nv_100_historical_0,5.0,9.0,Historical,,,,50,3,SBY
812,BRKGA,SBY_nc_48_ncl_3_nv_100_historical_1,5.0,4.0,Historical,,,,50,3,SBY
813,BRKGA,SBY_nc_48_ncl_3_nv_100_historical_2,5.0,4.0,Historical,,,,50,3,SBY
814,BRKGA,SBY_nc_48_ncl_3_nv_100_historical_3,6.0,3.0,Historical,,,,50,3,SBY
815,BRKGA,SBY_nc_48_ncl_3_nv_100_historical_4,4.0,8.0,Historical,,,,50,3,SBY
816,BRKGA,SBY_nc_50_ncl_1_nv_100_generated_r_0.20_0.20_0.60_0,9.0,7.0,Generated,0.2,0.2,0.6,50,1,SBY
817,BRKGA,SBY_nc_50_ncl_1_nv_100_generated_r_0.20_0.20_0.60_1,9.0,4.0,Generated,0.2,0.2,0.6,50,1,SBY
818,BRKGA,SBY_nc_50_ncl_1_nv_100_generated_r_0.20_0.20_0.60_2,9.0,2.0,Generated,0.2,0.2,0.6,50,1,SBY
819,BRKGA,SBY_nc_50_ncl_1_nv_100_generated_r_0.20_0.60_0.20_0,1.0,0.0,Generated,0.2,0.6,0.2,50,1,SBY
820,BRKGA,SBY_nc_50_ncl_1_nv_100_generated_r_0.20_0.60_0.20_1,1.0,1.0,Generated,0.2,0.6,0.2,50,1,SBY
821,BRKGA,SBY_nc_50_ncl_1_nv_100_generated_r_0.20_0.60_0.20_2,1.0,1.0,Generated,0.2,0.6,0.2,50,1,SBY
822,BRKGA,SBY_nc_50_ncl_1_nv_100_generated_r_0.33_0.33_0.33_0,1.0,0.0,Generated,0.33,0.33,0.33,50,1,SBY
823,BRKGA,SBY_nc_50_ncl_1_nv_100_generated_r_0.33_0.33_0.33_1,1.0,1.0,Generated,0.33,0.33,0.33,50,1,SBY
824,BRKGA,SBY_nc_50_ncl_1_nv_100_generated_r_0.33_0.33_0.33_2,1.0,1.0,Generated,0.33,0.33,0.33,50,1,SBY
825,BRKGA,SBY_nc_50_ncl_1_nv_100_generated_r_0.60_0.20_0.20_0,8.0,8.0,Generated,0.6,0.2,0.2,50,1,SBY
826,BRKGA,SBY_nc_50_ncl_1_nv_100_generated_r_0.60_0.20_0.20_1,8.0,6.0,Generated,0.6,0.2,0.2,50,1,SBY
827,BRKGA,SBY_nc_50_ncl_1_nv_100_generated_r_0.60_0.20_0.20_2,8.0,2.0,Generated,0.6,0.2,0.2,50,1,SBY
828,BRKGA,SBY_nc_50_ncl_1_nv_100_historical_0,7.0,6.0,Historical,,,,50,1,SBY
829,BRKGA,SBY_nc_50_ncl_1_nv_100_historical_1,7.0,2.0,Historical,,,,50,1,SBY
830,BRKGA,SBY_nc_50_ncl_1_nv_100_historical_2,6.0,4.0,Historical,,,,50,1,SBY
831,BRKGA,SBY_nc_50_ncl_5_nv_100_generated_r_0.20_0.20_0.60_0,1.0,1.0,Generated,0.2,0.2,0.6,50,5,SBY
832,BRKGA,SBY_nc_50_ncl_5_nv_100_generated_r_0.20_0.20_0.60_1,1.0,0.0,Generated,0.2,0.2,0.6,50,5,SBY
833,BRKGA,SBY_nc_50_ncl_5_nv_100_generated_r_0.20_0.20_0.60_2,7.0,4.0,Generated,0.2,0.2,0.6,50,5,SBY
834,BRKGA,SBY_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_0,1.0,2.0,Generated,0.2,0.6,0.2,50,5,SBY
835,BRKGA,SBY_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_1,1.0,3.0,Generated,0.2,0.6,0.2,50,5,SBY
836,BRKGA,SBY_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_2,1.0,2.0,Generated,0.2,0.6,0.2,50,5,SBY
837,BRKGA,SBY_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_0,1.0,0.0,Generated,0.33,0.33,0.33,50,5,SBY
838,BRKGA,SBY_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_1,1.0,2.0,Generated,0.33,0.33,0.33,50,5,SBY
839,BRKGA,SBY_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_2,1.0,1.0,Generated,0.33,0.33,0.33,50,5,SBY
840,BRKGA,SBY_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_0,7.0,5.0,Generated,0.6,0.2,0.2,50,5,SBY
841,BRKGA,SBY_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_1,8.0,6.0,Generated,0.6,0.2,0.2,50,5,SBY
842,BRKGA,SBY_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_2,7.0,4.0,Generated,0.6,0.2,0.2,50,5,SBY
843,BRKGA,SBY_nc_50_ncl_5_nv_100_historical_0,5.0,2.0,Historical,,,,50,5,SBY
844,BRKGA,SBY_nc_50_ncl_5_nv_100_historical_1,7.0,3.0,Historical,,,,50,5,SBY
845,BRKGA,SBY_nc_50_ncl_5_nv_100_historical_2,6.0,2.0,Historical,,,,50,5,SBY
846,DE,JK2_nc_12_ncl_5_nv_30_generated_r_0.20_0.60_0.20_0,2.0,2.0,Generated,0.2,0.6,0.2,15,5,JK2
847,DE,JK2_nc_12_ncl_5_nv_30_generated_r_0.60_0.20_0.20_0,1.0,8.0,Generated,0.6,0.2,0.2,15,5,JK2
848,DE,JK2_nc_12_ncl_5_nv_30_historical_0,9.0,1.0,Historical,,,,15,5,JK2
849,DE,JK2_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_0,2.0,7.0,Generated,0.2,0.2,0.6,15,1,JK2
850,DE,JK2_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_1,2.0,4.0,Generated,0.2,0.2,0.6,15,1,JK2
851,DE,JK2_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_2,2.0,7.0,Generated,0.2,0.2,0.6,15,1,JK2
852,DE,JK2_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_0,3.0,5.0,Generated,0.2,0.6,0.2,15,1,JK2
853,DE,JK2_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_1,3.0,3.0,Generated,0.2,0.6,0.2,15,1,JK2
854,DE,JK2_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_2,3.0,0.0,Generated,0.2,0.6,0.2,15,1,JK2
855,DE,JK2_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_0,3.0,1.0,Generated,0.33,0.33,0.33,15,1,JK2
856,DE,JK2_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_1,3.0,1.0,Generated,0.33,0.33,0.33,15,1,JK2
857,DE,JK2_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_2,3.0,3.0,Generated,0.33,0.33,0.33,15,1,JK2
858,DE,JK2_nc_15_ncl_1_nv_30_generated_r_0.60_0.20_0.20_0,2.0,2.0,Generated,0.6,0.2,0.2,15,1,JK2
859,DE,JK2_nc_15_ncl_1_nv_30_generated_r_0.60_0.20_0.20_1,2.0,2.0,Generated,0.6,0.2,0.2,15,1,JK2
860,DE,JK2_nc_15_ncl_1_nv_30_generated_r_0.60_0.20_0.20_2,2.0,2.0,Generated,0.6,0.2,0.2,15,1,JK2
861,DE,JK2_nc_15_ncl_1_nv_30_historical_0,6.0,8.0,Historical,,,,15,1,JK2
862,DE,JK2_nc_15_ncl_1_nv_30_historical_1,1.0,2.0,Historical,,,,15,1,JK2
863,DE,JK2_nc_15_ncl_1_nv_30_historical_2,1.0,2.0,Historical,,,,15,1,JK2
864,DE,JK2_nc_15_ncl_3_nv_30_generated_r_0.20_0.20_0.60_0,3.0,0.0,Generated,0.2,0.2,0.6,15,3,JK2
865,DE,JK2_nc_15_ncl_3_nv_30_generated_r_0.20_0.20_0.60_1,2.0,6.0,Generated,0.2,0.2,0.6,15,3,JK2
866,DE,JK2_nc_15_ncl_3_nv_30_generated_r_0.20_0.20_0.60_2,2.0,4.0,Generated,0.2,0.2,0.6,15,3,JK2
867,DE,JK2_nc_15_ncl_3_nv_30_generated_r_0.20_0.60_0.20_0,3.0,0.0,Generated,0.2,0.6,0.2,15,3,JK2
868,DE,JK2_nc_15_ncl_3_nv_30_generated_r_0.20_0.60_0.20_1,2.0,2.0,Generated,0.2,0.6,0.2,15,3,JK2
869,DE,JK2_nc_15_ncl_3_nv_30_generated_r_0.20_0.60_0.20_2,3.0,0.0,Generated,0.2,0.6,0.2,15,3,JK2
870,DE,JK2_nc_15_ncl_3_nv_30_generated_r_0.33_0.33_0.33_0,3.0,8.0,Generated,0.33,0.33,0.33,15,3,JK2
871,DE,JK2_nc_15_ncl_3_nv_30_generated_r_0.33_0.33_0.33_1,2.0,7.0,Generated,0.33,0.33,0.33,15,3,JK2
872,DE,JK2_nc_15_ncl_3_nv_30_generated_r_0.33_0.33_0.33_2,3.0,4.0,Generated,0.33,0.33,0.33,15,3,JK2
873,DE,JK2_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_0,2.0,0.0,Generated,0.6,0.2,0.2,15,3,JK2
874,DE,JK2_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_1,1.0,6.0,Generated,0.6,0.2,0.2,15,3,JK2
875,DE,JK2_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_2,1.0,8.0,Generated,0.6,0.2,0.2,15,3,JK2
876,DE,JK2_nc_15_ncl_3_nv_30_historical_0,8.0,3.0,Historical,,,,15,3,JK2
877,DE,JK2_nc_15_ncl_3_nv_30_historical_1,1.0,2.0,Historical,,,,15,3,JK2
878,DE,JK2_nc_15_ncl_3_nv_30_historical_2,1.0,2.0,Historical,,,,15,3,JK2
879,DE,JK2_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_0,3.0,1.0,Generated,0.2,0.2,0.6,15,5,JK2
880,DE,JK2_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_1,2.0,4.0,Generated,0.2,0.2,0.6,15,5,JK2
881,DE,JK2_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_2,2.0,8.0,Generated,0.2,0.2,0.6,15,5,JK2
882,DE,JK2_nc_15_ncl_5_nv_30_generated_r_0.20_0.60_0.20_0,2.0,6.0,Generated,0.2,0.6,0.2,15,5,JK2
883,DE,JK2_nc_15_ncl_5_nv_30_generated_r_0.20_0.60_0.20_1,3.0,0.0,Generated,0.2,0.6,0.2,15,5,JK2
884,DE,JK2_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_0,3.0,4.0,Generated,0.33,0.33,0.33,15,5,JK2
885,DE,JK2_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_1,3.0,0.0,Generated,0.33,0.33,0.33,15,5,JK2
886,DE,JK2_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_2,2.0,2.0,Generated,0.33,0.33,0.33,15,5,JK2
887,DE,JK2_nc_15_ncl_5_nv_30_generated_r_0.60_0.20_0.20_0,1.0,5.0,Generated,0.6,0.2,0.2,15,5,JK2
888,DE,JK2_nc_15_ncl_5_nv_30_generated_r_0.60_0.20_0.20_1,1.0,9.0,Generated,0.6,0.2,0.2,15,5,JK2
889,DE,JK2_nc_15_ncl_5_nv_30_historical_0,1.0,4.0,Historical,,,,15,5,JK2
890,DE,JK2_nc_15_ncl_5_nv_30_historical_1,1.0,3.0,Historical,,,,15,5,JK2
891,DE,JK2_nc_18_ncl_5_nv_60_generated_r_0.60_0.20_0.20_0,2.0,2.0,Generated,0.6,0.2,0.2,30,5,JK2
892,DE,JK2_nc_24_ncl_5_nv_60_generated_r_0.20_0.20_0.60_0,4.0,3.0,Generated,0.2,0.2,0.6,30,5,JK2
893,DE,JK2_nc_24_ncl_5_nv_60_historical_0,2.0,8.0,Historical,,,,30,5,JK2
894,DE,JK2_nc_30_ncl_1_nv_60_generated_r_0.20_0.20_0.60_0,5.0,7.0,Generated,0.2,0.2,0.6,30,1,JK2
895,DE,JK2_nc_30_ncl_1_nv_60_generated_r_0.20_0.20_0.60_1,5.0,0.0,Generated,0.2,0.2,0.6,30,1,JK2
896,DE,JK2_nc_30_ncl_1_nv_60_generated_r_0.20_0.20_0.60_2,6.0,0.0,Generated,0.2,0.2,0.6,30,1,JK2
897,DE,JK2_nc_30_ncl_1_nv_60_generated_r_0.20_0.60_0.20_0,5.0,6.0,Generated,0.2,0.6,0.2,30,1,JK2
898,DE,JK2_nc_30_ncl_1_nv_60_generated_r_0.20_0.60_0.20_1,5.0,6.0,Generated,0.2,0.6,0.2,30,1,JK2
899,DE,JK2_nc_30_ncl_1_nv_60_generated_r_0.20_0.60_0.20_2,5.0,4.0,Generated,0.2,0.6,0.2,30,1,JK2
900,DE,JK2_nc_30_ncl_1_nv_60_generated_r_0.33_0.33_0.33_0,5.0,2.0,Generated,0.33,0.33,0.33,30,1,JK2
901,DE,JK2_nc_30_ncl_1_nv_60_generated_r_0.33_0.33_0.33_1,6.0,0.0,Generated,0.33,0.33,0.33,30,1,JK2
902,DE,JK2_nc_30_ncl_1_nv_60_generated_r_0.33_0.33_0.33_2,6.0,1.0,Generated,0.33,0.33,0.33,30,1,JK2
903,DE,JK2_nc_30_ncl_1_nv_60_generated_r_0.60_0.20_0.20_0,4.0,1.0,Generated,0.6,0.2,0.2,30,1,JK2
904,DE,JK2_nc_30_ncl_1_nv_60_generated_r_0.60_0.20_0.20_1,3.0,9.0,Generated,0.6,0.2,0.2,30,1,JK2
905,DE,JK2_nc_30_ncl_1_nv_60_generated_r_0.60_0.20_0.20_2,4.0,1.0,Generated,0.6,0.2,0.2,30,1,JK2
906,DE,JK2_nc_30_ncl_1_nv_60_historical_0,3.0,5.0,Historical,,,,30,1,JK2
907,DE,JK2_nc_30_ncl_1_nv_60_historical_1,3.0,0.0,Historical,,,,30,1,JK2
908,DE,JK2_nc_30_ncl_1_nv_60_historical_2,2.0,9.0,Historical,,,,30,1,JK2
909,DE,JK2_nc_30_ncl_3_nv_60_generated_r_0.20_0.20_0.60_0,5.0,,Generated,0.2,0.2,0.6,30,3,JK2
910,DE,JK2_nc_30_ncl_3_nv_60_generated_r_0.20_0.20_0.60_1,5.0,7.0,Generated,0.2,0.2,0.6,30,3,JK2
911,DE,JK2_nc_30_ncl_3_nv_60_generated_r_0.20_0.20_0.60_2,5.0,1.0,Generated,0.2,0.2,0.6,30,3,JK2
912,DE,JK2_nc_30_ncl_3_nv_60_generated_r_0.20_0.60_0.20_0,6.0,4.0,Generated,0.2,0.6,0.2,30,3,JK2
913,DE,JK2_nc_30_ncl_3_nv_60_generated_r_0.20_0.60_0.20_1,6.0,1.0,Generated,0.2,0.6,0.2,30,3,JK2
914,DE,JK2_nc_30_ncl_3_nv_60_generated_r_0.20_0.60_0.20_2,6.0,5.0,Generated,0.2,0.6,0.2,30,3,JK2
915,DE,JK2_nc_30_ncl_3_nv_60_generated_r_0.33_0.33_0.33_0,6.0,0.0,Generated,0.33,0.33,0.33,30,3,JK2
916,DE,JK2_nc_30_ncl_3_nv_60_generated_r_0.33_0.33_0.33_1,5.0,8.0,Generated,0.33,0.33,0.33,30,3,JK2
917,DE,JK2_nc_30_ncl_3_nv_60_generated_r_0.33_0.33_0.33_2,6.0,0.0,Generated,0.33,0.33,0.33,30,3,JK2
918,DE,JK2_nc_30_ncl_3_nv_60_generated_r_0.60_0.20_0.20_0,4.0,5.0,Generated,0.6,0.2,0.2,30,3,JK2
919,DE,JK2_nc_30_ncl_3_nv_60_generated_r_0.60_0.20_0.20_1,4.0,1.0,Generated,0.6,0.2,0.2,30,3,JK2
920,DE,JK2_nc_30_ncl_3_nv_60_generated_r_0.60_0.20_0.20_2,4.0,1.0,Generated,0.6,0.2,0.2,30,3,JK2
921,DE,JK2_nc_30_ncl_3_nv_60_historical_0,3.0,8.0,Historical,,,,30,3,JK2
